code,idx,date,close
300681.XSHE,9.0,2020-02-28,34.8
300681.XSHE,10.0,2020-03-31,31.15
300681.XSHE,11.0,2020-04-30,34.6
300682.XSHE,0.0,2019-05-31,12.02
300682.XSHE,1.0,2019-06-28,11.96
300682.XSHE,2.0,2019-07-31,12.24
300682.XSHE,3.0,2019-08-30,13.82
300682.XSHE,4.0,2019-09-30,15.8
300682.XSHE,5.0,2019-10-31,14.79
300682.XSHE,6.0,2019-11-29,13.53
300682.XSHE,7.0,2019-12-31,15.03
300682.XSHE,8.0,2020-01-23,17.6
300682.XSHE,9.0,2020-02-28,17.42
300682.XSHE,10.0,2020-03-31,16.93
300682.XSHE,11.0,2020-04-30,19.14
300683.XSHE,0.0,2019-05-31,29.4
300683.XSHE,1.0,2019-06-28,30.22
300683.XSHE,2.0,2019-07-31,32.48
300683.XSHE,3.0,2019-08-30,31.95
300683.XSHE,4.0,2019-09-30,30.45
300683.XSHE,5.0,2019-10-31,27.7
300683.XSHE,6.0,2019-11-29,28.59
300683.XSHE,7.0,2019-12-31,30.09
300683.XSHE,8.0,2020-01-23,30.55
300683.XSHE,9.0,2020-02-28,35.81
300683.XSHE,10.0,2020-03-31,52.85
300683.XSHE,11.0,2020-04-30,47.77
300684.XSHE,0.0,2019-05-31,18.9
300684.XSHE,1.0,2019-06-28,19.9
300684.XSHE,2.0,2019-07-31,20.4
300684.XSHE,3.0,2019-08-30,24.78
300684.XSHE,4.0,2019-09-30,22.49
300684.XSHE,5.0,2019-10-31,22.32
300684.XSHE,6.0,2019-11-29,24.78
300684.XSHE,7.0,2019-12-31,25.57
300684.XSHE,8.0,2020-01-23,29.45
300684.XSHE,9.0,2020-02-28,33.03
300684.XSHE,10.0,2020-03-31,25.84
300684.XSHE,11.0,2020-04-30,29.91
300685.XSHE,0.0,2019-05-31,52.73
300685.XSHE,1.0,2019-06-28,52.37
300685.XSHE,2.0,2019-07-31,48.61
300685.XSHE,3.0,2019-08-30,53.32
300685.XSHE,4.0,2019-09-30,65.71
300685.XSHE,5.0,2019-10-31,71.94
300685.XSHE,6.0,2019-11-29,70.55
300685.XSHE,7.0,2019-12-31,66.82
300685.XSHE,8.0,2020-01-23,71.5
300685.XSHE,9.0,2020-02-28,71.0
300685.XSHE,10.0,2020-03-31,67.5
300685.XSHE,11.0,2020-04-30,79.03
300686.XSHE,0.0,2019-05-31,15.12
300686.XSHE,1.0,2019-06-28,14.49
300686.XSHE,2.0,2019-07-31,16.23
300686.XSHE,3.0,2019-08-30,19.06
300686.XSHE,4.0,2019-09-30,19.15
300686.XSHE,5.0,2019-10-31,18.58
300686.XSHE,6.0,2019-11-29,16.19
300686.XSHE,7.0,2019-12-31,20.75
300686.XSHE,8.0,2020-01-23,21.85
300686.XSHE,9.0,2020-02-28,22.84
300686.XSHE,10.0,2020-03-31,20.39
300686.XSHE,11.0,2020-04-30,19.66
300687.XSHE,0.0,2019-05-31,14.98
300687.XSHE,1.0,2019-06-28,15.88
300687.XSHE,2.0,2019-07-31,14.46
300687.XSHE,3.0,2019-08-30,13.81
300687.XSHE,4.0,2019-09-30,15.57
300687.XSHE,5.0,2019-10-31,15.26
300687.XSHE,6.0,2019-11-29,15.74
300687.XSHE,7.0,2019-12-31,15.5
300687.XSHE,8.0,2020-01-23,20.08
300687.XSHE,9.0,2020-02-28,21.5
300687.XSHE,10.0,2020-03-31,17.22
300687.XSHE,11.0,2020-04-30,18.22
300688.XSHE,0.0,2019-05-31,27.07
300688.XSHE,1.0,2019-06-28,26.94
300688.XSHE,2.0,2019-07-31,25.3
300688.XSHE,3.0,2019-08-30,25.7
300688.XSHE,4.0,2019-09-30,23.79
300688.XSHE,5.0,2019-10-31,23.28
300688.XSHE,6.0,2019-11-29,20.22
300688.XSHE,7.0,2019-12-31,22.84
300688.XSHE,8.0,2020-01-23,20.77
300688.XSHE,9.0,2020-02-28,24.16
300688.XSHE,10.0,2020-03-31,20.01
300688.XSHE,11.0,2020-04-30,28.03
300689.XSHE,0.0,2019-05-31,30.64
300689.XSHE,1.0,2019-06-28,33.79
300689.XSHE,2.0,2019-07-31,34.69
300689.XSHE,3.0,2019-08-30,35.81
300689.XSHE,4.0,2019-09-30,37.79
300689.XSHE,5.0,2019-10-31,38.65
300689.XSHE,6.0,2019-11-29,39.01
300689.XSHE,7.0,2019-12-31,40.91
300689.XSHE,8.0,2020-01-23,43.19
300689.XSHE,9.0,2020-02-28,45.7
300689.XSHE,10.0,2020-03-31,36.03
300689.XSHE,11.0,2020-04-30,33.27
300690.XSHE,0.0,2019-05-31,23.05
300690.XSHE,1.0,2019-06-28,21.74
300690.XSHE,2.0,2019-07-31,23.0
300690.XSHE,3.0,2019-08-30,24.63
300690.XSHE,4.0,2019-09-30,23.49
300690.XSHE,5.0,2019-10-31,23.8
300690.XSHE,6.0,2019-11-29,22.33
300690.XSHE,7.0,2019-12-31,24.53
300690.XSHE,8.0,2020-01-23,25.33
300690.XSHE,9.0,2020-02-28,23.0
300690.XSHE,10.0,2020-03-31,22.07
300690.XSHE,11.0,2020-04-30,23.12
300691.XSHE,0.0,2019-05-31,17.4
300691.XSHE,1.0,2019-06-28,16.27
300691.XSHE,2.0,2019-07-31,20.1
300691.XSHE,3.0,2019-08-30,17.72
300691.XSHE,4.0,2019-09-30,20.63
300691.XSHE,5.0,2019-10-31,17.52
300691.XSHE,6.0,2019-11-29,16.78
300691.XSHE,7.0,2019-12-31,18.16
300691.XSHE,8.0,2020-01-23,18.97
300691.XSHE,9.0,2020-02-28,20.61
300691.XSHE,10.0,2020-03-31,15.37
300691.XSHE,11.0,2020-04-30,14.22
300692.XSHE,0.0,2019-05-31,12.35
300692.XSHE,1.0,2019-06-28,14.33
300692.XSHE,2.0,2019-07-31,13.82
300692.XSHE,3.0,2019-08-30,12.95
300692.XSHE,4.0,2019-09-30,12.47
300692.XSHE,5.0,2019-10-31,12.63
300692.XSHE,6.0,2019-11-29,11.8
300692.XSHE,7.0,2019-12-31,12.6
300692.XSHE,8.0,2020-01-23,12.28
300692.XSHE,9.0,2020-02-28,11.41
300692.XSHE,10.0,2020-03-31,11.36
300692.XSHE,11.0,2020-04-30,11.77
300693.XSHE,0.0,2019-05-31,14.07
300693.XSHE,1.0,2019-06-28,13.38
300693.XSHE,2.0,2019-07-31,12.65
300693.XSHE,3.0,2019-08-30,12.17
300693.XSHE,4.0,2019-09-30,11.53
300693.XSHE,5.0,2019-10-31,12.49
300693.XSHE,6.0,2019-11-29,11.8
300693.XSHE,7.0,2019-12-31,14.33
300693.XSHE,8.0,2020-01-23,17.33
300693.XSHE,9.0,2020-02-28,15.97
300693.XSHE,10.0,2020-03-31,14.76
300693.XSHE,11.0,2020-04-30,17.8
300694.XSHE,0.0,2019-05-31,21.54
300694.XSHE,1.0,2019-06-28,19.2
300694.XSHE,2.0,2019-07-31,17.4
300694.XSHE,3.0,2019-08-30,16.71
300694.XSHE,4.0,2019-09-30,16.34
300694.XSHE,5.0,2019-10-31,13.66
300694.XSHE,6.0,2019-11-29,13.66
300694.XSHE,7.0,2019-12-31,14.09
300694.XSHE,8.0,2020-01-23,13.58
300694.XSHE,9.0,2020-02-28,12.34
300694.XSHE,10.0,2020-03-31,11.57
300694.XSHE,11.0,2020-04-30,12.1
300695.XSHE,0.0,2019-05-31,56.49
300695.XSHE,1.0,2019-06-28,53.34
300695.XSHE,2.0,2019-07-31,51.51
300695.XSHE,3.0,2019-08-30,50.59
300695.XSHE,4.0,2019-09-30,51.96
300695.XSHE,5.0,2019-10-31,55.42
300695.XSHE,6.0,2019-11-29,55.53
300695.XSHE,7.0,2019-12-31,59.91
300695.XSHE,8.0,2020-01-23,59.54
300695.XSHE,9.0,2020-02-28,64.32
300695.XSHE,10.0,2020-03-31,54.98
300695.XSHE,11.0,2020-04-30,62.91
300696.XSHE,0.0,2019-05-31,20.57
300696.XSHE,1.0,2019-06-28,18.07
300696.XSHE,2.0,2019-07-31,18.74
300696.XSHE,3.0,2019-08-30,19.27
300696.XSHE,4.0,2019-09-30,18.18
300696.XSHE,5.0,2019-10-31,15.86
300696.XSHE,6.0,2019-11-29,15.17
300696.XSHE,7.0,2019-12-31,14.89
300696.XSHE,8.0,2020-01-23,20.61
300696.XSHE,9.0,2020-02-28,24.39
300696.XSHE,10.0,2020-03-31,25.37
300696.XSHE,11.0,2020-04-30,28.73
300697.XSHE,0.0,2019-05-31,13.19
300697.XSHE,1.0,2019-06-28,13.31
300697.XSHE,2.0,2019-07-31,14.23
300697.XSHE,3.0,2019-08-30,14.82
300697.XSHE,4.0,2019-09-30,14.88
300697.XSHE,5.0,2019-10-31,15.6
300697.XSHE,6.0,2019-11-29,13.4
300697.XSHE,7.0,2019-12-31,15.05
300697.XSHE,8.0,2020-01-23,14.4
300697.XSHE,9.0,2020-02-28,13.31
300697.XSHE,10.0,2020-03-31,13.92
300697.XSHE,11.0,2020-04-30,13.76
300698.XSHE,0.0,2019-05-31,18.45
300698.XSHE,1.0,2019-06-28,19.36
300698.XSHE,2.0,2019-07-31,17.49
300698.XSHE,3.0,2019-08-30,17.05
300698.XSHE,4.0,2019-09-30,17.58
300698.XSHE,5.0,2019-10-31,18.0
300698.XSHE,6.0,2019-11-29,15.62
300698.XSHE,7.0,2019-12-31,16.26
300698.XSHE,8.0,2020-01-23,16.17
300698.XSHE,9.0,2020-02-28,14.9
300698.XSHE,10.0,2020-03-31,20.85
300698.XSHE,11.0,2020-04-30,20.59
300699.XSHE,0.0,2019-05-31,35.41
300699.XSHE,1.0,2019-06-28,32.42
300699.XSHE,2.0,2019-07-31,37.34
300699.XSHE,3.0,2019-08-30,40.74
300699.XSHE,4.0,2019-09-30,39.16
300699.XSHE,5.0,2019-10-31,40.42
300699.XSHE,6.0,2019-11-29,37.24
300699.XSHE,7.0,2019-12-31,45.11
300699.XSHE,8.0,2020-01-23,46.5
300699.XSHE,9.0,2020-02-28,49.95
300699.XSHE,10.0,2020-03-31,49.14
300699.XSHE,11.0,2020-04-30,54.25
300700.XSHE,0.0,2019-05-31,20.36
300700.XSHE,1.0,2019-06-28,20.05
300700.XSHE,2.0,2019-07-31,24.8
300700.XSHE,3.0,2019-08-30,27.74
300700.XSHE,4.0,2019-09-30,22.42
300700.XSHE,5.0,2019-10-31,20.7
300700.XSHE,6.0,2019-11-29,18.32
300700.XSHE,7.0,2019-12-31,20.2
300700.XSHE,8.0,2020-01-23,18.06
300700.XSHE,9.0,2020-02-28,16.71
300700.XSHE,10.0,2020-03-31,15.55
300700.XSHE,11.0,2020-04-30,15.48
300701.XSHE,0.0,2019-05-31,23.12
300701.XSHE,1.0,2019-06-28,23.86
300701.XSHE,2.0,2019-07-31,23.04
300701.XSHE,3.0,2019-08-30,21.99
300701.XSHE,4.0,2019-09-30,24.98
300701.XSHE,5.0,2019-10-31,22.76
300701.XSHE,6.0,2019-11-29,24.89
300701.XSHE,7.0,2019-12-31,32.11
300701.XSHE,8.0,2020-01-23,30.32
300701.XSHE,9.0,2020-02-28,27.46
300701.XSHE,10.0,2020-03-31,28.97
300701.XSHE,11.0,2020-04-30,30.81
300702.XSHE,0.0,2019-05-31,35.62
300702.XSHE,1.0,2019-06-28,36.04
300702.XSHE,2.0,2019-07-31,33.9
300702.XSHE,3.0,2019-08-30,42.76
300702.XSHE,4.0,2019-09-30,41.29
300702.XSHE,5.0,2019-10-31,41.48
300702.XSHE,6.0,2019-11-29,50.24
300702.XSHE,7.0,2019-12-31,50.12
300702.XSHE,8.0,2020-01-23,56.62
300702.XSHE,9.0,2020-02-28,55.82
300702.XSHE,10.0,2020-03-31,85.5
300702.XSHE,11.0,2020-04-30,77.41
300703.XSHE,0.0,2019-05-31,9.5
300703.XSHE,1.0,2019-06-28,9.43
300703.XSHE,2.0,2019-07-31,9.75
300703.XSHE,3.0,2019-08-30,9.33
300703.XSHE,4.0,2019-09-30,10.69
300703.XSHE,5.0,2019-10-31,10.86
300703.XSHE,6.0,2019-11-29,11.46
300703.XSHE,7.0,2019-12-31,11.67
300703.XSHE,8.0,2020-01-23,12.92
300703.XSHE,9.0,2020-02-28,13.57
300703.XSHE,10.0,2020-03-31,10.01
300703.XSHE,11.0,2020-04-30,9.59
300705.XSHE,0.0,2019-05-31,11.94
300705.XSHE,1.0,2019-06-28,11.13
300705.XSHE,2.0,2019-07-31,10.69
300705.XSHE,3.0,2019-08-30,11.02
300705.XSHE,4.0,2019-09-30,11.6
300705.XSHE,5.0,2019-10-31,10.56
300705.XSHE,6.0,2019-11-29,11.62
300705.XSHE,7.0,2019-12-31,12.25
300705.XSHE,8.0,2020-01-23,12.45
300705.XSHE,9.0,2020-02-28,12.52
300705.XSHE,10.0,2020-03-31,11.3
300705.XSHE,11.0,2020-04-30,10.91
300706.XSHE,0.0,2019-05-31,26.86
300706.XSHE,1.0,2019-06-28,24.55
300706.XSHE,2.0,2019-07-31,23.34
300706.XSHE,3.0,2019-08-30,24.63
300706.XSHE,4.0,2019-09-30,24.01
300706.XSHE,5.0,2019-10-31,23.92
300706.XSHE,6.0,2019-11-29,20.85
300706.XSHE,7.0,2019-12-31,27.32
300706.XSHE,8.0,2020-01-23,27.27
300706.XSHE,9.0,2020-02-28,33.1
300706.XSHE,10.0,2020-03-31,30.51
300706.XSHE,11.0,2020-04-30,28.29
300707.XSHE,0.0,2019-05-31,15.37
300707.XSHE,1.0,2019-06-28,15.76
300707.XSHE,2.0,2019-07-31,13.75
300707.XSHE,3.0,2019-08-30,13.17
300707.XSHE,4.0,2019-09-30,12.78
300707.XSHE,5.0,2019-10-31,12.47
300707.XSHE,6.0,2019-11-29,11.14
300707.XSHE,7.0,2019-12-31,18.36
300707.XSHE,8.0,2020-01-23,18.44
300707.XSHE,9.0,2020-02-28,17.56
300707.XSHE,10.0,2020-03-31,13.48
300707.XSHE,11.0,2020-04-30,17.82
300708.XSHE,0.0,2019-05-31,13.55
300708.XSHE,1.0,2019-06-28,12.43
300708.XSHE,2.0,2019-07-31,15.6
300708.XSHE,3.0,2019-08-30,15.13
300708.XSHE,4.0,2019-09-30,14.25
300708.XSHE,5.0,2019-10-31,13.18
300708.XSHE,6.0,2019-11-29,12.28
300708.XSHE,7.0,2019-12-31,13.46
300708.XSHE,8.0,2020-01-23,14.0
300708.XSHE,9.0,2020-02-28,14.5
300708.XSHE,10.0,2020-03-31,12.41
300708.XSHE,11.0,2020-04-30,12.55
300709.XSHE,0.0,2019-05-31,47.09
300709.XSHE,1.0,2019-06-28,48.34
300709.XSHE,2.0,2019-07-31,51.13
300709.XSHE,3.0,2019-08-30,68.54
300709.XSHE,4.0,2019-09-30,58.31
300709.XSHE,5.0,2019-10-31,59.81
300709.XSHE,6.0,2019-11-29,79.08
300709.XSHE,7.0,2019-12-31,97.65
300709.XSHE,8.0,2020-01-23,109.6
300709.XSHE,9.0,2020-02-28,133.3
300709.XSHE,10.0,2020-03-31,81.9
300709.XSHE,11.0,2020-04-30,93.72
300710.XSHE,0.0,2019-05-31,27.16
300710.XSHE,1.0,2019-06-28,28.85
300710.XSHE,2.0,2019-07-31,27.15
300710.XSHE,3.0,2019-08-30,27.05
300710.XSHE,4.0,2019-09-30,27.39
300710.XSHE,5.0,2019-10-31,27.6
300710.XSHE,6.0,2019-11-29,26.47
300710.XSHE,7.0,2019-12-31,29.13
300710.XSHE,8.0,2020-01-23,26.1
300710.XSHE,9.0,2020-02-28,26.09
300710.XSHE,10.0,2020-03-31,24.1
300710.XSHE,11.0,2020-04-30,23.02
300711.XSHE,0.0,2019-05-31,17.0
300711.XSHE,1.0,2019-06-28,18.24
300711.XSHE,2.0,2019-07-31,16.26
300711.XSHE,3.0,2019-08-30,18.15
300711.XSHE,4.0,2019-09-30,16.08
300711.XSHE,5.0,2019-10-31,15.19
300711.XSHE,6.0,2019-11-29,13.51
300711.XSHE,7.0,2019-12-31,14.3
300711.XSHE,8.0,2020-01-23,16.45
300711.XSHE,9.0,2020-02-28,15.8
300711.XSHE,10.0,2020-03-31,15.45
300711.XSHE,11.0,2020-04-30,13.84
300712.XSHE,0.0,2019-05-31,11.4
300712.XSHE,1.0,2019-06-28,12.3
300712.XSHE,2.0,2019-07-31,12.07
300712.XSHE,3.0,2019-08-30,12.22
300712.XSHE,4.0,2019-09-30,13.15
300712.XSHE,5.0,2019-10-31,12.1
300712.XSHE,6.0,2019-11-29,11.61
300712.XSHE,7.0,2019-12-31,11.61
300712.XSHE,8.0,2020-01-23,11.47
300712.XSHE,9.0,2020-02-28,10.41
300712.XSHE,10.0,2020-03-31,11.0
300712.XSHE,11.0,2020-04-30,12.13
300713.XSHE,0.0,2019-05-31,13.21
300713.XSHE,1.0,2019-06-28,13.66
300713.XSHE,2.0,2019-07-31,12.7
300713.XSHE,3.0,2019-08-30,13.1
300713.XSHE,4.0,2019-09-30,14.43
300713.XSHE,5.0,2019-10-31,12.04
300713.XSHE,6.0,2019-11-29,12.72
300713.XSHE,7.0,2019-12-31,13.76
300713.XSHE,8.0,2020-01-23,13.99
300713.XSHE,9.0,2020-02-28,12.46
300713.XSHE,10.0,2020-03-31,12.85
300713.XSHE,11.0,2020-04-30,11.73
300715.XSHE,0.0,2019-05-31,17.9
300715.XSHE,1.0,2019-06-28,18.84
300715.XSHE,2.0,2019-07-31,17.61
300715.XSHE,3.0,2019-08-30,17.16
300715.XSHE,4.0,2019-09-30,17.65
300715.XSHE,5.0,2019-10-31,20.14
300715.XSHE,6.0,2019-11-29,20.27
300715.XSHE,7.0,2019-12-31,20.81
300715.XSHE,8.0,2020-01-23,20.67
300715.XSHE,9.0,2020-02-28,21.66
300715.XSHE,10.0,2020-03-31,32.64
300715.XSHE,11.0,2020-04-30,31.11
300716.XSHE,0.0,2019-05-31,11.41
300716.XSHE,1.0,2019-06-28,12.79
300716.XSHE,2.0,2019-07-31,16.36
300716.XSHE,3.0,2019-08-30,10.83
300716.XSHE,4.0,2019-09-30,10.99
300716.XSHE,5.0,2019-10-31,10.26
300716.XSHE,6.0,2019-11-29,9.5
300716.XSHE,7.0,2019-12-31,10.38
300716.XSHE,8.0,2020-01-23,9.75
300716.XSHE,9.0,2020-02-28,8.73
300716.XSHE,10.0,2020-03-31,8.97
300716.XSHE,11.0,2020-04-30,8.19
300717.XSHE,0.0,2019-05-31,15.6
300717.XSHE,1.0,2019-06-28,15.31
300717.XSHE,2.0,2019-07-31,16.67
300717.XSHE,3.0,2019-08-30,15.96
300717.XSHE,4.0,2019-09-30,15.92
300717.XSHE,5.0,2019-10-31,15.8
300717.XSHE,6.0,2019-11-29,14.96
300717.XSHE,7.0,2019-12-31,16.05
300717.XSHE,8.0,2020-01-23,15.37
300717.XSHE,9.0,2020-02-28,14.12
300717.XSHE,10.0,2020-03-31,13.92
300717.XSHE,11.0,2020-04-30,13.66
300718.XSHE,0.0,2019-05-31,19.26
300718.XSHE,1.0,2019-06-28,18.0
300718.XSHE,2.0,2019-07-31,17.4
300718.XSHE,3.0,2019-08-30,18.64
300718.XSHE,4.0,2019-09-30,18.88
300718.XSHE,5.0,2019-10-31,18.26
300718.XSHE,6.0,2019-11-29,18.4
300718.XSHE,7.0,2019-12-31,20.73
300718.XSHE,8.0,2020-01-23,26.04
300718.XSHE,9.0,2020-02-28,20.59
300718.XSHE,10.0,2020-03-31,18.91
300718.XSHE,11.0,2020-04-30,15.69
300719.XSHE,0.0,2019-05-31,12.09
300719.XSHE,1.0,2019-06-28,12.2
300719.XSHE,2.0,2019-07-31,12.63
300719.XSHE,3.0,2019-08-30,13.2
300719.XSHE,4.0,2019-09-30,12.56
300719.XSHE,5.0,2019-10-31,11.76
300719.XSHE,6.0,2019-11-29,11.06
300719.XSHE,7.0,2019-12-31,11.72
300719.XSHE,8.0,2020-01-23,11.38
300719.XSHE,9.0,2020-02-28,10.64
300719.XSHE,10.0,2020-03-31,9.82
300719.XSHE,11.0,2020-04-30,9.57
300720.XSHE,0.0,2019-05-31,16.51
300720.XSHE,1.0,2019-06-28,17.81
300720.XSHE,2.0,2019-07-31,15.75
300720.XSHE,3.0,2019-08-30,14.95
300720.XSHE,4.0,2019-09-30,16.05
300720.XSHE,5.0,2019-10-31,14.81
300720.XSHE,6.0,2019-11-29,14.07
300720.XSHE,7.0,2019-12-31,15.33
300720.XSHE,8.0,2020-01-23,14.68
300720.XSHE,9.0,2020-02-28,13.97
300720.XSHE,10.0,2020-03-31,13.46
300720.XSHE,11.0,2020-04-30,14.08
300721.XSHE,0.0,2019-05-31,18.55
300721.XSHE,1.0,2019-06-28,18.32
300721.XSHE,2.0,2019-07-31,20.15
300721.XSHE,3.0,2019-08-30,18.21
300721.XSHE,4.0,2019-09-30,18.65
300721.XSHE,5.0,2019-10-31,17.79
300721.XSHE,6.0,2019-11-29,17.46
300721.XSHE,7.0,2019-12-31,18.83
300721.XSHE,8.0,2020-01-23,21.12
300721.XSHE,9.0,2020-02-28,18.79
300721.XSHE,10.0,2020-03-31,18.82
300721.XSHE,11.0,2020-04-30,17.67
300722.XSHE,0.0,2019-05-31,19.3
300722.XSHE,1.0,2019-06-28,18.44
300722.XSHE,2.0,2019-07-31,17.84
300722.XSHE,3.0,2019-08-30,20.28
300722.XSHE,4.0,2019-09-30,17.27
300722.XSHE,5.0,2019-10-31,15.72
300722.XSHE,6.0,2019-11-29,15.32
300722.XSHE,7.0,2019-12-31,15.96
300722.XSHE,8.0,2020-01-23,15.69
300722.XSHE,9.0,2020-02-28,14.07
300722.XSHE,10.0,2020-03-31,13.72
300722.XSHE,11.0,2020-04-30,14.73
300723.XSHE,0.0,2019-05-31,46.13
300723.XSHE,1.0,2019-06-28,39.78
300723.XSHE,2.0,2019-07-31,36.71
300723.XSHE,3.0,2019-08-30,37.6
300723.XSHE,4.0,2019-09-30,38.5
300723.XSHE,5.0,2019-10-31,38.06
300723.XSHE,6.0,2019-11-29,31.81
300723.XSHE,7.0,2019-12-31,38.36
300723.XSHE,8.0,2020-01-23,40.67
300723.XSHE,9.0,2020-02-28,40.84
300723.XSHE,10.0,2020-03-31,42.23
300723.XSHE,11.0,2020-04-30,41.2
300724.XSHE,0.0,2019-05-31,29.18
300724.XSHE,1.0,2019-06-28,26.62
300724.XSHE,2.0,2019-07-31,31.97
300724.XSHE,3.0,2019-08-30,31.29
300724.XSHE,4.0,2019-09-30,32.4
300724.XSHE,5.0,2019-10-31,33.5
300724.XSHE,6.0,2019-11-29,33.84
300724.XSHE,7.0,2019-12-31,37.89
300724.XSHE,8.0,2020-01-23,55.3
300724.XSHE,9.0,2020-02-28,65.75
300724.XSHE,10.0,2020-03-31,46.35
300724.XSHE,11.0,2020-04-30,65.01
300725.XSHE,0.0,2019-05-31,66.02
300725.XSHE,1.0,2019-06-28,62.21
300725.XSHE,2.0,2019-07-31,55.03
300725.XSHE,3.0,2019-08-30,69.76
300725.XSHE,4.0,2019-09-30,79.84
300725.XSHE,5.0,2019-10-31,73.69
300725.XSHE,6.0,2019-11-29,63.56
300725.XSHE,7.0,2019-12-31,68.2
300725.XSHE,8.0,2020-01-23,70.26
300725.XSHE,9.0,2020-02-28,87.49
300725.XSHE,10.0,2020-03-31,72.36
300725.XSHE,11.0,2020-04-30,80.19
300726.XSHE,0.0,2019-05-31,21.51
300726.XSHE,1.0,2019-06-28,23.33
300726.XSHE,2.0,2019-07-31,25.27
300726.XSHE,3.0,2019-08-30,26.06
300726.XSHE,4.0,2019-09-30,26.9
300726.XSHE,5.0,2019-10-31,24.86
300726.XSHE,6.0,2019-11-29,24.25
300726.XSHE,7.0,2019-12-31,26.02
300726.XSHE,8.0,2020-01-23,27.48
300726.XSHE,9.0,2020-02-28,27.97
300726.XSHE,10.0,2020-03-31,24.08
300726.XSHE,11.0,2020-04-30,25.16
300727.XSHE,0.0,2019-05-31,17.87
300727.XSHE,1.0,2019-06-28,18.02
300727.XSHE,2.0,2019-07-31,15.62
300727.XSHE,3.0,2019-08-30,15.07
300727.XSHE,4.0,2019-09-30,15.3
300727.XSHE,5.0,2019-10-31,14.39
300727.XSHE,6.0,2019-11-29,14.42
300727.XSHE,7.0,2019-12-31,14.71
300727.XSHE,8.0,2020-01-23,14.15
300727.XSHE,9.0,2020-02-28,13.84
300727.XSHE,10.0,2020-03-31,12.91
300727.XSHE,11.0,2020-04-30,13.68
300729.XSHE,0.0,2019-05-31,22.41
300729.XSHE,1.0,2019-06-28,22.69
300729.XSHE,2.0,2019-07-31,22.45
300729.XSHE,3.0,2019-08-30,20.81
300729.XSHE,4.0,2019-09-30,29.76
300729.XSHE,5.0,2019-10-31,22.32
300729.XSHE,6.0,2019-11-29,22.45
300729.XSHE,7.0,2019-12-31,23.36
300729.XSHE,8.0,2020-01-23,21.97
300729.XSHE,9.0,2020-02-28,20.53
300729.XSHE,10.0,2020-03-31,20.96
300729.XSHE,11.0,2020-04-30,20.99
300730.XSHE,0.0,2019-05-31,18.94
300730.XSHE,1.0,2019-06-28,18.34
300730.XSHE,2.0,2019-07-31,17.65
300730.XSHE,3.0,2019-08-30,16.44
300730.XSHE,4.0,2019-09-30,16.17
300730.XSHE,5.0,2019-10-31,16.5
300730.XSHE,6.0,2019-11-29,13.52
300730.XSHE,7.0,2019-12-31,14.28
300730.XSHE,8.0,2020-01-23,14.22
300730.XSHE,9.0,2020-02-28,13.95
300730.XSHE,10.0,2020-03-31,13.69
300730.XSHE,11.0,2020-04-30,12.9
300731.XSHE,0.0,2019-05-31,17.68
300731.XSHE,1.0,2019-06-28,18.51
300731.XSHE,2.0,2019-07-31,22.65
300731.XSHE,3.0,2019-08-30,22.35
300731.XSHE,4.0,2019-09-30,21.6
300731.XSHE,5.0,2019-10-31,24.11
300731.XSHE,6.0,2019-11-29,27.18
300731.XSHE,7.0,2019-12-31,30.0
300731.XSHE,8.0,2020-01-23,35.52
300731.XSHE,9.0,2020-02-28,38.0
300731.XSHE,10.0,2020-03-31,30.4
300731.XSHE,11.0,2020-04-30,34.42
300732.XSHE,0.0,2019-05-31,20.57
300732.XSHE,1.0,2019-06-28,19.95
300732.XSHE,2.0,2019-07-31,18.13
300732.XSHE,3.0,2019-08-30,17.37
300732.XSHE,4.0,2019-09-30,17.56
300732.XSHE,5.0,2019-10-31,17.01
300732.XSHE,6.0,2019-11-29,16.53
300732.XSHE,7.0,2019-12-31,17.14
300732.XSHE,8.0,2020-01-23,16.81
300732.XSHE,9.0,2020-02-28,15.35
300732.XSHE,10.0,2020-03-31,16.32
300732.XSHE,11.0,2020-04-30,16.29
300733.XSHE,0.0,2019-05-31,13.21
300733.XSHE,1.0,2019-06-28,12.95
300733.XSHE,2.0,2019-07-31,11.97
300733.XSHE,3.0,2019-08-30,14.98
300733.XSHE,4.0,2019-09-30,12.33
300733.XSHE,5.0,2019-10-31,11.22
300733.XSHE,6.0,2019-11-29,11.14
300733.XSHE,7.0,2019-12-31,11.6
300733.XSHE,8.0,2020-01-23,10.89
300733.XSHE,9.0,2020-02-28,9.79
300733.XSHE,10.0,2020-03-31,9.77
300733.XSHE,11.0,2020-04-30,9.16
300735.XSHE,0.0,2019-05-31,11.85
300735.XSHE,1.0,2019-06-28,12.06
300735.XSHE,2.0,2019-07-31,17.14
300735.XSHE,3.0,2019-08-30,19.01
300735.XSHE,4.0,2019-09-30,18.67
300735.XSHE,5.0,2019-10-31,18.17
300735.XSHE,6.0,2019-11-29,18.82
300735.XSHE,7.0,2019-12-31,18.41
300735.XSHE,8.0,2020-01-23,18.53
300735.XSHE,9.0,2020-02-28,22.56
300735.XSHE,10.0,2020-03-31,19.21
300735.XSHE,11.0,2020-04-30,18.73
300736.XSHE,0.0,2019-05-31,11.25
300736.XSHE,1.0,2019-06-28,13.07
300736.XSHE,2.0,2019-07-31,11.84
300736.XSHE,3.0,2019-08-30,11.1
300736.XSHE,4.0,2019-09-30,11.1
